id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22980827,西九龙高铁站旁大二居可住3-7人,170381731,黎,,Yau Tsim Mong,22.30519,114.16933,Entire home/apt,24334,100,1,2018-03-17,0.02,2,365,0,
23005202,Bonham Strand West Luxury Studio *7G,14861546,Tane Residence,,Central & Western,22.28718,114.14978,Entire home/apt,660,60,0,,,110,326,0,
23007188,⭐❤3BR MONG KOK FAMILY Home 旺角/太子地鐵市區3房1廳❤⭐,128901758,Wilson,,Yau Tsim Mong,22.32156,114.1685,Entire home/apt,664,28,97,2019-12-18,2.17,4,309,4,
23008094,Triple Room in Kowloon [6],162186374,Wai Yan,,Yau Tsim Mong,22.30651,114.17234,Private room,460,1,42,2020-01-14,0.94,12,337,1,
23009162,尖沙咀彌敦道的大二居室,170696185,思坤,,Yau Tsim Mong,22.29555,114.17174,Entire home/apt,4678,1,0,,,1,365,0,
23033767,主人房,164370614,Leo,,Yau Tsim Mong,22.30446,114.16823,Private room,1462,31,3,2018-04-04,0.07,1,365,0,
23034024,Bright & cozy room ,11124125,Victor,,Kowloon City,22.31832,114.18906,Private room,3254,1,0,,,1,365,0,
23094474,Great Apartment+Rooftop in SYP with all amenities!,59874115,Tracy,,Central & Western,22.28748,114.14139,Entire home/apt,857,4,14,2021-06-18,0.36,1,71,2,
23095303,高铁西九龍站&庙街夜市&佐敦&环球贸易中心&玉翠街&中港城&圆方&尖沙嘴&广东道翠汇轩海景高层公寓,168843491,雪,,Yau Tsim Mong,22.30888,114.16807,Entire home/apt,936,3,28,2019-03-23,0.66,1,51,1,
23115501,尖沙咀特色居洒屋旅館-地鉄站B1出口側,50172398,Gloria,,Yau Tsim Mong,22.29983,114.17181,Private room,364,1,3,2021-07-25,0.08,27,364,2,
23132540,精品公寓-迪士尼乐园  昂坪360  大佛 机场,67764082,Nicole,,Islands,22.29627,113.95012,Entire home/apt,1943,7,11,2019-02-23,0.35,1,365,0,
23149916,ARTOURAGE - Art at Residence & Terrace SYP,50688388,Jane,,Central & Western,22.28431,114.13937,Entire home/apt,1011,6,19,2019-05-05,0.50,1,77,0,
23169745,尖沙咀地鉄站一分鐘-北歐風格大床房獨立衛浴,50172398,Gloria,,Yau Tsim Mong,22.29962,114.17201,Private room,250,1,3,2018-02-10,0.08,27,365,0,
23190593,Loplus@Johnston Serviced Apts 1BRM 480sq.ft 15%off,120049791,Paulus,,Wan Chai,22.27585,114.17103,Private room,1150,30,0,,,8,180,0,
23192756,*High Life in Mid-Levels* Executive Suites Central,172449917,Patrick,,Central & Western,22.27391,114.1613,Entire home/apt,10768,22,17,2018-10-04,0.38,1,55,0,
23236968,"A Beach and City holiday 陽光沙灘,来吧。",1759518,Margaret  K.Y.,,Islands,22.21772,114.11876,Private room,457,3,2,2018-04-06,0.04,1,43,0,
23241026,Newly renovated - Tin Hau Studio Flat,6067974,Wilson,,Wan Chai,22.28443,114.19258,Entire home/apt,800,30,1,2018-12-29,0.03,44,364,0,
23257630,Room available in Sheung Wan (SW9c),67709885,Steven,,Central & Western,22.28763,114.14474,Private room,180,31,0,,,270,364,0,
23279277,Suite (1 suite ),99299723,Harvest,,Central & Western,22.28508,114.1509,Private room,450,3,4,2018-03-18,0.09,1,365,0,
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,38301422,Angie,,Central & Western,22.28644,114.15032,Shared room,598,2,5,2019-04-13,0.16,1,364,0,
23309874,★★ Colorful Budget Studio ★★ Tsim Sha Tsui,122915370,Athenais,,Yau Tsim Mong,22.29754,114.17155,Entire home/apt,707,7,121,2019-11-30,2.74,1,90,0,
23310328,★★ Cozy Economic Studio ★★ Tsim Sha Tsui,124671103,Jesselyn,,Yau Tsim Mong,22.29754,114.17351,Entire home/apt,564,9,115,2020-01-13,2.83,1,90,0,
23310485,★★ Live in Serenity ★★ Tsim Sha Tsui,125633965,Manon,,Yau Tsim Mong,22.29599,114.17264,Entire home/apt,729,7,154,2019-11-19,3.47,1,90,0,
23310708,★★ Memories Begin Here ★★ by Sandra,125252734,Sandra,,Yau Tsim Mong,22.2981,114.17127,Entire home/apt,707,7,128,2019-11-27,2.93,1,90,0,
23311194,❤•❤ Lovely Studio Apartment ❤•❤ TST/Jordan,119078944,Aileen,,Yau Tsim Mong,22.30551,114.17289,Entire home/apt,643,5,116,2020-01-17,2.62,1,90,0,
23311376,★★ Economy Budget Studio ★★ Perfect to Save money,118960757,Lilly,,Yau Tsim Mong,22.30658,114.17081,Entire home/apt,493,8,141,2020-01-04,3.29,1,90,0,
23313149,❤❤ Elegant Budget Studio ❤❤ by Maelys,118967674,Maelys,,Yau Tsim Mong,22.30614,114.17294,Entire home/apt,693,8,131,2019-12-06,2.98,1,90,0,
23313300,★★ Lovely Budget Studio ★★ Jordan TST,119173079,Maya,,Yau Tsim Mong,22.30678,114.17153,Entire home/apt,679,8,159,2019-10-02,3.62,1,90,0,
23313413,••❤•❤ Lovely Studio ❤•❤•• Tsim Sha Tsui,60182400,Alyssa,,Yau Tsim Mong,22.30306,114.17561,Entire home/apt,693,7,134,2019-08-25,3.06,1,90,0,
23313539,˙·٠••❤ Colorful Studio ❤••٠·˙ Tsim Sha Tsui,60440050,Alina,,Yau Tsim Mong,22.30281,114.17628,Entire home/apt,693,5,123,2019-12-19,2.79,1,90,0,
23313994,❤❤ Lovely Studio ❤❤ center of TST,102340239,Kasey,,Yau Tsim Mong,22.30025,114.1752,Entire home/apt,779,10,111,2019-12-15,2.52,1,90,0,
23315645,[Best Deal] Newly cosy studio. 2min to MTR,88492446,Nikky,,Eastern,22.29139,114.20071,Entire home/apt,201,3,72,2019-07-02,1.62,1,50,7,
23328547,愉景湾海景房（迪士尼、机场、亚博）（Disney、 airport、AsiaWorld-Expo ）,173739892,Kent,,Islands,22.2951,114.02367,Private room,1300,1,176,2019-10-04,3.97,2,86,16,
23333512,"Near Central, chic lifestyle in Sheung Wan",28728507,Leona,,Central & Western,22.28233,114.15317,Private room,338,1,5,2019-04-17,0.12,2,0,0,
23343488,Alpha Room,173890605,Eireen,,Sha Tin,22.38902,114.20211,Private room,600,1,17,2019-05-03,0.39,1,87,0,
23353609,露營帳篷,23567892,Lok,,Islands,22.23695,113.95188,Entire home/apt,120,1,0,,,1,173,0,
23362379,商務標雙房,65326707,Jingwen,,Yau Tsim Mong,22.31795,114.17068,Hotel room,300,1,25,2019-04-06,0.58,8,90,0,
23363793,"Kowloon Mongkok 1812 Double Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31681,114.16968,Private room,193,2,12,2019-03-16,0.29,12,35,1,
23368213,07G 3 Bedrooms 2 Bathrooms Furnished Apartment,76545056,Rita,,Islands,22.29225,113.94738,Entire home/apt,1050,27,0,,,19,362,0,
23369397,25F 2 Bedrooms 1 Bathroom Apartment,76545056,Rita,,Islands,22.29369,113.94718,Entire home/apt,850,30,0,,,19,365,0,
23370967,舒適家庭四人房間,65326707,Jingwen,,Yau Tsim Mong,22.31642,114.17079,Private room,580,1,13,2018-11-12,0.29,8,90,0,
23379530,Studio in Sheung Wan(sw20d),4584648,Ivy,,Central & Western,22.28844,114.14609,Private room,217,30,0,,,384,365,0,
23405802,月租地鐵站350米獨立洗手間電梯公寓,59417855,Rose,,Sham Shui Po,22.33167,114.16387,Entire home/apt,399,28,23,2019-06-12,0.54,5,180,0,
23438969,Cool New York Style Studio,14161943,James,,Kwun Tong,22.3083,114.22661,Entire home/apt,395,2,87,2021-09-26,2.31,1,20,21,
23470514,"Flat share in Causeway Bay, Room for 2 (c5a)",4584648,Ivy,,Wan Chai,22.27849,114.18602,Private room,180,30,0,,,384,365,0,
23492918,HK En-suite Living Room with 1 Br for rent 8900up,10428889,Theshanghai,,Yau Tsim Mong,22.31199,114.17049,Private room,297,28,1,2018-03-04,0.02,7,326,0,
23531374,★★ SIGNATURE STUDIO ★★ Tsim Sha Tsui,49844407,Dani,,Yau Tsim Mong,22.29863,114.1732,Entire home/apt,693,7,141,2019-11-17,3.18,1,90,0,
23532889,★★ DELUXE STUDIO ★★ Tsim Sha Tsui,133621796,Andrew,,Yau Tsim Mong,22.29754,114.17356,Entire home/apt,743,7,139,2020-01-28,3.24,1,90,0,
23540712,Workaway* Travel like a local:) Homestay 打工換宿,64902979,Sally,,Islands,22.21743,114.02682,Private room,300,20,39,2019-03-05,0.91,12,269,3,
23568176,"1 min MTR, nice sunshine(205)",176140845,Gain,,Yau Tsim Mong,22.32138,114.1717,Entire home/apt,400,1,20,2018-12-03,0.46,5,90,0,
23574380,"1 min MTR, nice sunshine(203)",176140845,Gain,,Yau Tsim Mong,22.31965,114.17244,Entire home/apt,414,1,13,2018-04-28,0.30,5,90,0,
23606658,A ROOM WITH A VIEW,176223763,Stephen,,Eastern,22.29009,114.19195,Private room,400,2,87,2019-09-17,2.05,1,179,0,
23610214,60E Tanford 2 Bedrooms Apartment for lease,76545056,Rita,,Islands,22.2922,113.94663,Entire home/apt,850,30,0,,,19,358,0,
23610678,17B 3 Bedrooms 2 Bathrooms Apartment,76545056,Rita,,Islands,22.29277,113.9483,Entire home/apt,1050,30,0,,,19,364,0,
23614797,Studio in Tsim Sha Tsui,4584648,Ivy,,Yau Tsim Mong,22.30166,114.1762,Private room,217,30,0,,,384,364,0,
23633954,Flat-shared Apartment @TST,4584648,Ivy,,Yau Tsim Mong,22.30161,114.17478,Private room,180,30,0,,,384,364,0,
23636465,獨立床位+寬敞公用空間,176902435,Sandy,,Wan Chai,22.28155,114.18605,Shared room,250,4,11,2019-06-15,0.34,1,177,0,
23636589,"1 min MTR, budget room(206)",176140845,Gain,,Yau Tsim Mong,22.32131,114.17027,Entire home/apt,350,1,20,2018-11-20,0.45,5,90,0,
23641569,Quiet Haven in the Heart or Wan Chai,4269371,Emma,,Wan Chai,22.27678,114.17063,Entire home/apt,900,3,21,2019-06-02,0.48,1,0,0,
23652559,Fantastic appartment Heart of Soho w/ rooftop,28444291,Eytan,,Central & Western,22.28114,114.1525,Entire home/apt,650,5,15,2018-09-24,0.35,1,0,0,
23659167,"1 min MTR, budget room (202)",176140845,Gain,,Yau Tsim Mong,22.32153,114.17072,Entire home/apt,350,1,19,2019-01-15,0.44,5,90,0,
23672149,v5旺角地鐵公交近在咫尺/購物首選/窗戶陽光充沛/精裝修乾淨舒適/雙人房,49860721,You,,Kowloon City,22.32231,114.17351,Private room,359,1,18,2018-06-23,0.45,7,88,0,
23706532,CENTRAL... Room - Good for 2 persons - Mid Levels,97240131,Jov,,Central & Western,22.28156,114.15062,Private room,205,29,0,,,344,364,0,
23706786,"Small  Room in CENTRAL,walk to Lan Kwai Fong (23c)",97240131,Jov,,Central & Western,22.28109,114.15283,Private room,180,29,0,,,344,362,0,
23707842,"Tsimshatsui room for 2 persons, Kowloon (7d)",97240131,Jov,,Yau Tsim Mong,22.29949,114.17497,Private room,180,29,0,,,344,364,0,
23737305,温馨舒适方便的民宿,177983715,Bernard,,Wan Chai,22.27744,114.17921,Entire home/apt,1357,1,51,2019-06-23,1.17,1,357,3,
23773023,Flat share in Sheung Wan(sw4a),4584648,Ivy,,Central & Western,22.28792,114.15017,Private room,180,30,1,2018-06-18,0.02,384,364,0,
23773839,3-mins walk to full set of facilities at Shatin,59239167,L,,Sha Tin,22.38236,114.2032,Shared room,570,1,10,2021-08-01,0.23,1,177,1,
23800632,Mong Kok Luxury Studio *3C,14861546,Tane Residence,,Yau Tsim Mong,22.32075,114.16988,Entire home/apt,342,60,0,,,110,145,0,
23820516,B Modern cozy studio 1 min MTR  邻近西九高铁型格独立卫浴大床公寓,67157758,Larin,,Yau Tsim Mong,22.30804,114.16554,Entire home/apt,273,1,96,2019-12-12,2.21,9,349,10,
23821920,❤️1min TST MTR❤️Deluxe Double Bed Rm@尖沙咀豪華大床房⑪,175194198,Mark,,Yau Tsim Mong,22.29932,114.17284,Private room,449,1,0,,,1,89,0,
23822281,INDUSTRIAL LOFT — TRULY UNIQUE IN HK,2965996,Anna,,Southern,22.25053,114.14886,Entire home/apt,1500,30,0,,,1,364,0,
23831583,TERRACE STUDIOS W/D TERRIFIC VIEWS,138649185,Fiona,,Wan Chai,22.2686,114.18553,Private room,766,180,0,,,179,363,0,
23860798,The Dollhouse- Cozy Central Studio,3632461,Emma,,Central & Western,22.28351,114.15241,Entire home/apt,700,3,51,2019-07-20,1.21,1,178,0,
23869927,Studio P Causeway Bay,2767759,Alfred,,Wan Chai,22.27899,114.18578,Entire home/apt,590,90,0,,,10,354,0,
23886024,SPACIOUS room for 2 in Tsim Sha Tsui (T5a),4584648,Ivy,,Yau Tsim Mong,22.30025,114.17608,Private room,180,30,0,,,384,364,0,
23887249,Tsim Sha Tsui Studio - T6b,4584648,Ivy,,Yau Tsim Mong,22.30001,114.17603,Private room,217,30,0,,,384,364,0,
23915975,Riva 爾巒,168278939,Lily,,Yuen Long,22.44181,114.05452,Entire home/apt,1000,28,10,2019-05-12,0.38,1,90,0,
23939155,Cozy fully furnished flat in Shatin (近雅思考場),9607703,V,,Sha Tin,22.38523,114.20396,Entire home/apt,600,3,2,2018-10-21,0.06,1,41,0,
23966008,Spacious Studio Apartment Near Causeway Bay [3],6315448,Lauli15,,Eastern,22.28351,114.19295,Entire home/apt,636,90,3,2020-07-31,0.07,6,356,0,
23988346,中式风格高层景观舒适公寓双人房/福田口岸地铁口近会展中心/购物公园/卓悦中心/平安金融中心,163388027,晶悦,,Yuen Long,22.5116,114.06237,Entire home/apt,462,1,63,2019-04-20,1.45,8,363,1,
24022518,"Quarry Bay Studio! 15mins to Central, Causeway Bay",180769747,Willie,,Eastern,22.29056,114.20586,Entire home/apt,196,30,12,2019-04-01,0.28,4,35,1,
24054753,Little place,149655079,Watinah,,Wan Chai,22.27675,114.16934,Private room,280,2,14,2019-03-25,0.45,1,179,0,
24083449,Ocean view one bedroom by Kowloon Park,99664272,Monita,,Yau Tsim Mong,22.29985,114.16837,Private room,888,30,0,,,1,20,0,
24131401,Seaview Studio O Causeway Bay,2767759,Alfred,,Wan Chai,22.27839,114.18576,Entire home/apt,500,90,1,2021-07-28,0.34,10,221,1,
24160559,56E 2 Bedrooms 1 Bathroom Apartment for Lease,76545056,Rita,,Islands,22.29294,113.95188,Entire home/apt,817,28,0,,,19,362,0,
24163697,促销优惠～罗湖口岸旁有点不错的日式风格复式公寓,182112779,Bb,,North,22.53529,114.12177,Entire home/apt,411,1,41,2019-04-28,0.95,1,156,1,
24165058,one room available,16355280,Gene Ginno,,Central & Western,22.28634,114.14437,Private room,300,3,0,,,2,365,0,
24167990,Triple Room in Kowloon [8],162186374,Wai Yan,,Yau Tsim Mong,22.30594,114.17085,Private room,460,1,28,2019-12-12,0.73,12,326,0,
24213731,"Kowloon Mongkok 1812 Triple Room D,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31776,114.16872,Private room,248,2,19,2019-04-06,0.44,12,35,0,
24215320,Boat Bellagio - Hong Kong Boat Chartering,182553675,Boat Bellagio,,Central & Western,22.28712,114.16191,Entire home/apt,11800,1,0,,,1,365,0,
24243595,"1 min MTR, budget room(207)",176140845,Gain,,Yau Tsim Mong,22.32148,114.17076,Entire home/apt,350,1,9,2018-12-02,0.21,5,90,0,
24257693,"Budget room, 1single bed, private room & bath, TST",70747601,Kevin,,Yau Tsim Mong,22.29766,114.17292,Private room,251,3,23,2018-07-06,0.55,2,0,0,
24289170,Tai Kok Tsui flat share room (TK3b),67709885,Steven,,Yau Tsim Mong,22.31989,114.16233,Private room,180,29,0,,,270,179,0,
24289471,2BR Garden Terrace near Mongkok,181557589,Bonnie,,Yau Tsim Mong,22.32496,114.16746,Entire home/apt,641,21,140,2021-03-15,3.27,1,123,41,
24316599,1 bed in 8 Bed Mixed Dorm in Tsim Sha Tsui,8501886,Rainbow,,Yau Tsim Mong,22.29725,114.17251,Shared room,180,1,2,2019-01-01,0.06,5,365,0,
24316617,1 bed in 10 Bed Mixed Dorm in Tsim Sha Tsui,8501886,Rainbow,,Yau Tsim Mong,22.29686,114.17262,Shared room,140,1,10,2019-04-28,0.28,5,365,0,
24316628,1 bed in 10 Bed Mixed Dorm in Tsim Sha Tsui,8501886,Rainbow,,Yau Tsim Mong,22.29873,114.17081,Shared room,140,1,3,2019-01-22,0.09,5,365,0,
24316643,1 bed in 6 Bed Female Dorm in Tsim Sha Tsui,8501886,Rainbow,,Yau Tsim Mong,22.29903,114.17236,Shared room,200,1,3,2019-01-31,0.08,5,365,0,
24318245,2 bedroom apartment in the heart of Soho,56296244,Himali,,Central & Western,22.28388,114.15104,Entire home/apt,1550,3,0,,,1,173,0,
24327949,ABC Kowloon,96123241,Beamstyle,,Yau Tsim Mong,22.29966,114.16985,Entire home/apt,200,1,0,,,1,365,0,
24357532,Flat share in Sheung Wan,4584648,Ivy,,Central & Western,22.28797,114.14993,Private room,180,30,0,,,384,364,0,
24379665,Bonham Strand West Luxury Studio *7A,14861546,Tane Residence,,Central & Western,22.28721,114.14759,Entire home/apt,561,60,0,,,110,357,0,
24380829,Double Room / Book Disneyland & Ocean Park Tickets,24687240,Yang,,Yau Tsim Mong,22.315355,114.170448,Private room,1095,7,2,2019-11-07,0.08,31,0,0,
24387333,Cleverly Luxury Studio B,14861546,Tane Residence,,Central & Western,22.28653,114.15069,Entire home/apt,594,12,0,,,110,334,0,
24387636,Cleverly Luxury Studio A,14861546,Tane Residence,,Central & Western,22.28535,114.15006,Entire home/apt,567,5,0,,,110,322,0,
24406334,香港九龍將軍澳…山景房，依山傍海，一個完全暫新豪華的高尚住宅區,184154586,Sam,,Sai Kung,22.29416,114.27326,Private room,380,29,13,2018-10-16,0.31,2,89,0,
24414641,宜居家庭,90407044,Yuenlung,,Kowloon City,22.31998,114.18244,Entire home/apt,1500,1,0,,,1,178,0,
24417981,"Amazing view! Minutes away from beach,plaza&pier!",5443327,Alejandra And Julien,,Islands,22.2965,114.02082,Entire home/apt,1400,4,3,2019-10-05,0.14,1,49,0,
24435319,"2min to Metro, Cozy cute home + Tropical terrace",20971181,Jessica,,Central & Western,22.28782,114.14132,Private room,402,2,28,2019-01-24,0.76,1,80,0,
24439006,Mellow vibes in Happy Valley,55872538,Curtis,,Wan Chai,22.2686,114.18479,Private room,500,1,0,,,1,179,0,
24440320,Wanchai -- Wanchai - Room for 1 person !!!,97240131,Jov,,Wan Chai,22.27679,114.17615,Private room,180,29,0,,,344,364,0,
24443766,香港九龍將軍澳…高尚住宅區，盡顯雍容華貴，地鐵上盖，長達4km美麗的海濱長廊。,184154586,Sam,,Sai Kung,22.29438,114.27111,Private room,380,29,29,2019-01-20,0.68,2,89,0,
24452929,11F 2 Bedrooms 1 Bathroom Furnished Apt,76545056,Rita,,Islands,22.29285,113.95175,Entire home/apt,850,29,0,,,19,364,0,
24453185,1811 1 Bedroom 1 Bathrm apartment for rent,76545056,Rita,,Islands,22.29284,113.95153,Entire home/apt,750,29,0,,,19,364,0,
24465129,Causeway Bay - Room for 1 person,97240131,Jov,,Wan Chai,22.27853,114.18255,Private room,180,29,0,,,344,364,0,
24488628,居家隔离/尖沙咀地铁口/单人房/双人房 交通便利含水电wifi,24687240,Yang,,Yau Tsim Mong,22.29852,114.17249,Private room,1095,7,0,,,31,89,0,
24501260,NEW!! Fully Furnished Serviced 1 BR. Causeway Bay,185091653,Mori Mori &,,Wan Chai,22.27773,114.17939,Entire home/apt,850,90,1,2018-08-16,0.03,8,83,0,
24501459,NEW! Fully Furnished Serviced Studio. Happy Valley,185091653,Mori Mori &,,Wan Chai,22.2683,114.18538,Entire home/apt,290,180,0,,,8,83,0,
24503584,Serviced One Bedroom near Times Square,185091653,Mori Mori &,,Wan Chai,22.27605,114.17924,Entire home/apt,800,90,0,,,8,83,0,
24503660,长租|月租|整租 罗湖口岸火车站阳光双床房公寓,157873184,飞飞,,North,22.53457,114.12159,Entire home/apt,376,1,7,2019-11-23,0.17,3,336,0,
24537329,House with countryside view 元朗別墅獨立套房連陽台,93235880,Peter,,Yuen Long,22.45125,114.09625,Private room,657,2,47,2018-12-24,1.13,1,171,12,
24562905,Room in Share/Flat  Prince Edward (PE4b),67709885,Steven,,Sham Shui Po,22.32941,114.16567,Private room,180,30,0,,,270,179,0,
24566582,TST Tsimshatsui Kowloon.  Walk to HK Poly U ! (5d),97240131,Jov,,Yau Tsim Mong,22.29823,114.17091,Private room,180,29,1,2019-03-26,0.03,344,364,0,
24566753,Sai Yun Pun. Near HKU  --- for 1 person,97240131,Jov,,Central & Western,22.28715,114.14459,Private room,180,29,0,,,344,364,0,
24581684,"Quarry Bay Studio [Island line, 15mins to Central]",180769747,Willie,,Eastern,22.29138,114.2066,Entire home/apt,203,29,20,2021-07-18,0.62,4,55,6,
24584113,Quarry Bay Fully Furnished En-suite/ Studio Flat,180769747,Willie,,Eastern,22.29282,114.20591,Private room,280,28,3,2021-09-04,0.07,4,51,1,
24587445,Causeway Bay Room for 2 persons. .. with LIFT.(1d),97240131,Jov,,Wan Chai,22.27752,114.18769,Private room,180,29,0,,,344,363,0,
24608655,Cozy n Chill Home with two balconies,179572072,Raina,,Eastern,22.29014,114.1995,Entire home/apt,835,1,0,,,1,0,0,
24612188,Lively & Bright Twin BR. 1-min to TST MTR,25886059,Anthony,,Yau Tsim Mong,22.29904,114.17266,Private room,206,1,67,2019-07-24,1.61,11,0,1,
24613148,居家隔离/市区旺角精品双床房/近地铁/楼下有巴士站/方便前往迪士尼/海洋公园,24687240,Yang,,Yau Tsim Mong,22.31691,114.169701,Private room,1095,7,1,2018-05-03,0.02,31,90,0,
24615811,"Causeway Bay, For 2  . walk to Times Square (1d)",97240131,Jov,,Wan Chai,22.27959,114.18283,Private room,180,29,0,,,344,364,0,
24616305,Fortress Hill Room -- 10 mins to Causeway Bay,97240131,Jov,,Eastern,22.28946,114.19561,Private room,180,29,0,,,344,364,0,
24617855,Causeway Bay: Nice big room,4584648,Ivy,,Wan Chai,22.27844,114.18272,Private room,180,30,0,,,384,364,0,
24633249,Quick access to Disney & Ocean Park/twin bed room,24687240,Yang,,Yau Tsim Mong,22.31691,114.169701,Private room,1095,7,0,,,31,90,0,
24636261,Sheung Wan room available(sw11d),4584648,Ivy,,Central & Western,22.2873,114.15061,Private room,180,30,0,,,384,364,0,
24641849,Good for 1 person - Room in Sai Yun Pun   Lift (3a,97240131,Jov,,Central & Western,22.28781,114.14485,Private room,180,29,0,,,344,364,0,
24645345,"Superb location, Double Bed Private Rm @TST MTR",56949831,Sam,,Yau Tsim Mong,22.29941,114.17334,Private room,200,2,56,2019-12-18,1.43,22,39,1,
